2020-06-24 07:57:11,079 INFO  Logger.cs: 70 - 
2020-06-24 08:00:36,721 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base-1
2020-06-24 08:00:36,722 INFO  ExportHelperExtension.cs: 1142 - Found 38 in base-1
2020-06-24 08:00:36,722 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base-1
2020-06-24 08:00:36,723 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from left_leg_shoulder-1
2020-06-24 08:00:36,724 INFO  ExportHelperExtension.cs: 1142 - Found 36 in left_leg_shoulder-1
2020-06-24 08:00:36,724 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in left_leg_shoulder-1
2020-06-24 08:00:36,725 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from calf-1
2020-06-24 08:00:36,725 INFO  ExportHelperExtension.cs: 1142 - Found 36 in calf-1
2020-06-24 08:00:36,726 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in calf-1
2020-06-24 08:00:36,727 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from calf-3
2020-06-24 08:00:36,727 INFO  ExportHelperExtension.cs: 1142 - Found 36 in calf-3
2020-06-24 08:00:36,728 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in calf-3
2020-06-24 08:00:36,729 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from right_leg_thigh-2
2020-06-24 08:00:36,730 INFO  ExportHelperExtension.cs: 1142 - Found 36 in right_leg_thigh-2
2020-06-24 08:00:36,731 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in right_leg_thigh-2
2020-06-24 08:00:36,735 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from spot_micro_urdf_v3
2020-06-24 08:00:36,736 INFO  ExportHelperExtension.cs: 1142 - Found 75 in spot_micro_urdf_v3
2020-06-24 08:00:36,737 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in spot_micro_urdf_v3
2020-06-24 08:00:36,737 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-24 08:00:36,738 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-06-24 08:00:36,738 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from calf-2
2020-06-24 08:00:36,978 INFO  ExportHelperExtension.cs: 1142 - Found 36 in calf-2
2020-06-24 08:00:36,979 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in calf-2
2020-06-24 08:00:36,980 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_leg_thigh-1
2020-06-24 08:00:36,980 INFO  ExportHelperExtension.cs: 1142 - Found 36 in left_leg_thigh-1
2020-06-24 08:00:36,981 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_leg_thigh-1
2020-06-24 08:00:36,981 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_leg_shoulder-1
2020-06-24 08:00:36,982 INFO  ExportHelperExtension.cs: 1142 - Found 36 in right_leg_shoulder-1
2020-06-24 08:00:36,983 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_leg_shoulder-1
2020-06-24 08:00:36,983 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_leg_shoulder-2
2020-06-24 08:00:36,984 INFO  ExportHelperExtension.cs: 1142 - Found 36 in right_leg_shoulder-2
2020-06-24 08:00:36,984 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_leg_shoulder-2
2020-06-24 08:00:36,985 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from calf-4
2020-06-24 08:00:36,985 INFO  ExportHelperExtension.cs: 1142 - Found 36 in calf-4
2020-06-24 08:00:36,986 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in calf-4
2020-06-24 08:00:36,987 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_leg_thigh-1
2020-06-24 08:00:36,987 INFO  ExportHelperExtension.cs: 1142 - Found 36 in right_leg_thigh-1
2020-06-24 08:00:36,988 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_leg_thigh-1
2020-06-24 08:00:36,988 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_leg_shoulder-2
2020-06-24 08:00:36,989 INFO  ExportHelperExtension.cs: 1142 - Found 36 in left_leg_shoulder-2
2020-06-24 08:00:36,990 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_leg_shoulder-2
2020-06-24 08:00:36,990 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_leg_thigh-2
2020-06-24 08:00:36,991 INFO  ExportHelperExtension.cs: 1142 - Found 36 in left_leg_thigh-2
2020-06-24 08:00:36,991 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_leg_thigh-2
2020-06-24 08:00:36,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-1
2020-06-24 08:00:36,992 INFO  ExportHelperExtension.cs: 1142 - Found 38 in base-1
2020-06-24 08:00:36,993 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-1
2020-06-24 08:00:36,994 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_leg_shoulder-1
2020-06-24 08:00:36,994 INFO  ExportHelperExtension.cs: 1142 - Found 36 in left_leg_shoulder-1
2020-06-24 08:00:36,995 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_leg_shoulder-1
2020-06-24 08:00:36,995 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from calf-1
2020-06-24 08:00:36,996 INFO  ExportHelperExtension.cs: 1142 - Found 36 in calf-1
2020-06-24 08:00:36,996 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in calf-1
2020-06-24 08:00:36,997 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from calf-3
2020-06-24 08:00:36,997 INFO  ExportHelperExtension.cs: 1142 - Found 36 in calf-3
2020-06-24 08:00:36,998 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in calf-3
2020-06-24 08:00:36,999 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_leg_thigh-2
2020-06-24 08:00:36,999 INFO  ExportHelperExtension.cs: 1142 - Found 36 in right_leg_thigh-2
2020-06-24 08:00:37,000 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_leg_thigh-2
2020-06-24 08:00:37,856 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-24 08:00:37,863 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-06-24 08:00:37,868 INFO  SwAddin.cs: 321 - Showing property manager
2020-06-24 08:00:47,625 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:00:48,019 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:00:48,492 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:00:48,875 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:01:26,872 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:01:41,807 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:02:00,132 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:02:01,828 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:02:18,388 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:02:37,594 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:02:39,025 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:02:56,559 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:02:58,150 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:03:18,412 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:03:37,920 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:03:41,886 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:04:06,504 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:04:09,551 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:04:25,084 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:04:49,078 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:05:13,517 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:05:16,665 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:05:38,295 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 08:06:08,383 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-06-24 08:06:19,653 INFO  ExportHelperExtension.cs: 338 - Creating joint FL_hip_link
2020-06-24 08:06:19,662 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-06-24 08:06:19,664 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:06:19,953 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:06:19,958 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:06:19,958 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:06:19,959 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:06:20,664 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:06:24,878 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child FL_hip_link failed
2020-06-24 08:06:25,117 INFO  ExportHelperExtension.cs: 338 - Creating joint FL_thigh_link
2020-06-24 08:06:25,118 INFO  ExportHelperExtension.cs: 1409 - Fixing components for FL_hip_link
2020-06-24 08:06:25,118 INFO  ExportHelperExtension.cs: 1414 - Fixing 35
2020-06-24 08:06:25,119 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:06:25,390 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:06:25,391 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:06:25,391 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:06:25,392 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:06:25,393 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 35
2020-06-24 08:06:25,393 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:06:29,458 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent FL_hip_link to child FL_thigh_link failed
2020-06-24 08:06:29,885 INFO  ExportHelperExtension.cs: 338 - Creating joint FL_calf_link
2020-06-24 08:06:29,885 INFO  ExportHelperExtension.cs: 1409 - Fixing components for FL_thigh_link
2020-06-24 08:06:29,886 INFO  ExportHelperExtension.cs: 1414 - Fixing 42
2020-06-24 08:06:29,886 INFO  ExportHelperExtension.cs: 1414 - Fixing 35
2020-06-24 08:06:29,887 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:06:30,178 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:06:30,178 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:06:30,179 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:06:30,179 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:06:30,180 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 42
2020-06-24 08:06:30,181 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 35
2020-06-24 08:06:30,181 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:06:34,374 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent FL_thigh_link to child FL_calf_link failed
2020-06-24 08:06:34,481 INFO  ExportHelperExtension.cs: 338 - Creating joint RL_hip_link
2020-06-24 08:06:34,482 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-06-24 08:06:34,482 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:06:34,752 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:06:34,753 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:06:34,753 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:06:34,754 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:06:34,755 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:06:38,934 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child RL_hip_link failed
2020-06-24 08:06:39,172 INFO  ExportHelperExtension.cs: 338 - Creating joint RL_thigh_link
2020-06-24 08:06:39,173 INFO  ExportHelperExtension.cs: 1409 - Fixing components for RL_hip_link
2020-06-24 08:06:39,174 INFO  ExportHelperExtension.cs: 1414 - Fixing 36
2020-06-24 08:06:39,174 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:06:39,460 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:06:39,461 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:06:39,461 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:06:39,462 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:06:39,462 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 36
2020-06-24 08:06:39,463 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:06:43,785 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent RL_hip_link to child RL_thigh_link failed
2020-06-24 08:06:44,214 INFO  ExportHelperExtension.cs: 338 - Creating joint RL_calf_link
2020-06-24 08:06:44,215 INFO  ExportHelperExtension.cs: 1409 - Fixing components for RL_thigh_link
2020-06-24 08:06:44,216 INFO  ExportHelperExtension.cs: 1414 - Fixing 43
2020-06-24 08:06:44,216 INFO  ExportHelperExtension.cs: 1414 - Fixing 36
2020-06-24 08:06:44,217 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:06:44,542 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:06:44,543 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:06:44,544 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:06:44,544 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:06:44,545 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 43
2020-06-24 08:06:44,545 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 36
2020-06-24 08:06:44,546 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:06:49,054 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent RL_thigh_link to child RL_calf_link failed
2020-06-24 08:06:49,161 INFO  ExportHelperExtension.cs: 338 - Creating joint RR_hip_link
2020-06-24 08:06:49,162 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-06-24 08:06:49,163 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:06:49,467 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:06:49,468 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:06:49,468 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:06:49,469 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:06:49,469 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:06:54,056 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child RR_hip_link failed
2020-06-24 08:06:54,300 INFO  ExportHelperExtension.cs: 338 - Creating joint RR_thigh_link
2020-06-24 08:06:54,301 INFO  ExportHelperExtension.cs: 1409 - Fixing components for RR_hip_link
2020-06-24 08:06:54,301 INFO  ExportHelperExtension.cs: 1414 - Fixing 62
2020-06-24 08:06:54,302 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:06:54,623 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:06:54,624 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:06:54,624 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:06:54,625 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:06:54,625 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 62
2020-06-24 08:06:54,626 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:06:59,324 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent RR_hip_link to child RR_thigh_link failed
2020-06-24 08:06:59,747 INFO  ExportHelperExtension.cs: 338 - Creating joint RR_calf_link
2020-06-24 08:06:59,748 INFO  ExportHelperExtension.cs: 1409 - Fixing components for RR_thigh_link
2020-06-24 08:06:59,749 INFO  ExportHelperExtension.cs: 1414 - Fixing 69
2020-06-24 08:06:59,749 INFO  ExportHelperExtension.cs: 1414 - Fixing 62
2020-06-24 08:06:59,750 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:07:00,089 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:07:00,090 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:07:00,090 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:07:00,091 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:07:00,092 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 69
2020-06-24 08:07:00,092 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 62
2020-06-24 08:07:00,093 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:07:04,767 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent RR_thigh_link to child RR_calf_link failed
2020-06-24 08:07:04,874 INFO  ExportHelperExtension.cs: 338 - Creating joint FR_hip_link
2020-06-24 08:07:04,874 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-06-24 08:07:04,875 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:07:05,186 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:07:05,187 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:07:05,188 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:07:05,188 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:07:05,189 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:07:09,942 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child FR_hip_link failed
2020-06-24 08:07:10,189 INFO  ExportHelperExtension.cs: 338 - Creating joint FR_thigh_link
2020-06-24 08:07:10,189 INFO  ExportHelperExtension.cs: 1409 - Fixing components for FR_hip_link
2020-06-24 08:07:10,190 INFO  ExportHelperExtension.cs: 1414 - Fixing 64
2020-06-24 08:07:10,190 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:07:10,527 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:07:10,528 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:07:10,529 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:07:10,529 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:07:10,530 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 64
2020-06-24 08:07:10,530 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-06-24 08:07:15,360 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent FR_hip_link to child FR_thigh_link failed
2020-06-24 08:07:15,786 INFO  ExportHelperExtension.cs: 338 - Creating joint FR_calf_link
2020-06-24 08:07:15,787 INFO  ExportHelperExtension.cs: 1409 - Fixing components for FR_thigh_link
2020-06-24 08:07:15,787 INFO  ExportHelperExtension.cs: 1414 - Fixing 72
2020-06-24 08:07:15,788 INFO  ExportHelperExtension.cs: 1414 - Fixing 64
2020-06-24 08:07:15,788 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-24 08:07:16,150 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-24 08:07:16,151 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-24 08:07:16,151 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-24 08:07:16,152 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-24 08:07:16,153 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 72
